algorithm,problem,dimension,run_id,best_fitness,fe,iterations,wall_time
DE,F3_Zakharov_D30,30,12,169032.12446817543,300000,5999,6.1119
DE,F3_Zakharov_D30,30,13,162776.93809689218,300000,5999,5.8433
DE,F3_Zakharov_D30,30,14,263666.3334175825,300000,5999,5.7984
GA,F3_Zakharov_D30,30,0,188344.40653726552,300002,6249,13.6510
GA,F3_Zakharov_D30,30,1,210419.9150507987,300002,6249,13.9412
GA,F3_Zakharov_D30,30,2,244982.92030460385,300002,6249,913.3424
GA,F3_Zakharov_D30,30,3,147334.82411539112,300002,6249,13.7301
GA,F3_Zakharov_D30,30,4,124197.86964586115,300002,6249,13.8418
GA,F3_Zakharov_D30,30,5,329740.3137799501,300002,6249,928.7407
GA,F3_Zakharov_D30,30,6,161802.73634930555,300002,6249,13.9760
GA,F3_Zakharov_D30,30,7,118043.12868634515,300002,6249,13.7881
GA,F3_Zakharov_D30,30,8,198384990.46411568,300002,6249,1000.8920
GA,F3_Zakharov_D30,30,9,219152.74179283227,300002,6249,13.6085
GA,F3_Zakharov_D30,30,10,489366.546449054,300002,6249,13.9632
GA,F3_Zakharov_D30,30,11,211400.10747895564,300002,6249,14.0010
GA,F3_Zakharov_D30,30,12,230668.78086114555,300002,6249,961.4851
GA,F3_Zakharov_D30,30,13,210370.75028301807,300002,6249,13.5646
GA,F3_Zakharov_D30,30,14,215057331.707863,300002,6249,13.5342
RCOA,F5_Rastrigin_D30,30,0,7.023814889700106e-16,300019,4776,3.1732
RCOA,F5_Rastrigin_D30,30,1,7.023814889700106e-16,300010,4776,2.9323
RCOA,F5_Rastrigin_D30,30,2,7.023814889700106e-16,300010,4776,957.6947
RCOA,F5_Rastrigin_D30,30,3,2.985764314243622e-17,300026,5102,2.9783
RCOA,F5_Rastrigin_D30,30,4,5.307677921039633e-08,300002,2908,2.4493
RCOA,F5_Rastrigin_D30,30,5,7.023814889700106e-16,300019,4776,2.8682
RCOA,F5_Rastrigin_D30,30,6,7.023814889700106e-16,300019,4776,2.9688
RCOA,F5_Rastrigin_D30,30,7,6.953926763832522e-16,300008,4777,2.8988
RCOA,F5_Rastrigin_D30,30,8,7.023814889700106e-16,300019,4776,2.8606
RCOA,F5_Rastrigin_D30,30,9,7.023814889700106e-16,300019,4776,2.8991
RCOA,F5_Rastrigin_D30,30,10,5.307677921039633e-08,300001,2908,2.4714
RCOA,F5_Rastrigin_D30,30,11,4.768451713048336e-07,300101,2681,2.3953
RCOA,F5_Rastrigin_D30,30,12,5.307677921039633e-08,300010,2908,2.4445
RCOA,F5_Rastrigin_D30,30,13,7.023814889700106e-16,300008,4776,2.9675
RCOA,F5_Rastrigin_D30,30,14,5.307677921039633e-08,300000,2908,2.4359
PSO,F5_Rastrigin_D30,30,0,9404.750318525128,300000,5999,3.4549
PSO,F5_Rastrigin_D30,30,1,8331.595519647944,300000,5999,3.4995
PSO,F5_Rastrigin_D30,30,2,9886.213650679729,300000,5999,3.4754
PSO,F5_Rastrigin_D30,30,3,8693.355842286863,300000,5999,3.4364
PSO,F5_Rastrigin_D30,30,4,6953.643862437679,300000,5999,3.5554
PSO,F5_Rastrigin_D30,30,5,6300.259428259878,300000,5999,3.7337
PSO,F5_Rastrigin_D30,30,6,19045.538306107013,300000,5999,3.5288
PSO,F5_Rastrigin_D30,30,7,5842.9857033111375,300000,5999,908.0995
PSO,F5_Rastrigin_D30,30,8,4353.348500228403,300000,5999,3.7849
PSO,F5_Rastrigin_D30,30,9,7230.173667629674,300000,5999,3.6085
PSO,F5_Rastrigin_D30,30,10,15396.019290154922,300000,5999,3.5254
PSO,F5_Rastrigin_D30,30,11,13660.66479424955,300000,5999,3.4874
PSO,F5_Rastrigin_D30,30,12,8912.74241400706,300000,5999,3.4538
PSO,F5_Rastrigin_D30,30,13,5746.352569913237,300000,5999,3.4921
PSO,F5_Rastrigin_D30,30,14,6634.063491010356,300000,5999,3.4384
DE,F5_Rastrigin_D30,30,0,101192.0886925884,300000,5999,5.5222
DE,F5_Rastrigin_D30,30,1,113050.65725878454,300000,5999,5.4886
DE,F5_Rastrigin_D30,30,2,101792.65295587956,300000,5999,5.6014
DE,F5_Rastrigin_D30,30,3,102044.40414963673,300000,5999,5.6240
DE,F5_Rastrigin_D30,30,4,113892.49260241068,300000,5999,1017.0067
DE,F5_Rastrigin_D30,30,5,96022.24480983296,300000,5999,5.5742
DE,F5_Rastrigin_D30,30,6,107335.16722453579,300000,5999,5.5132
DE,F5_Rastrigin_D30,30,7,105064.88240445386,300000,5999,5.4935
DE,F5_Rastrigin_D30,30,8,72282.46196660379,300000,5999,5.5488
DE,F5_Rastrigin_D30,30,9,69863.10730815501,300000,5999,5.5569
DE,F5_Rastrigin_D30,30,10,104838.8942994486,300000,5999,5.5209
DE,F5_Rastrigin_D30,30,11,44014.57780160406,300000,5999,5.6175
DE,F5_Rastrigin_D30,30,12,92176.96116392463,300000,5999,909.4805
DE,F5_Rastrigin_D30,30,13,83099.43994560633,300000,5999,5.4948
DE,F5_Rastrigin_D30,30,14,89279.18988745882,300000,5999,5.6043
GA,F5_Rastrigin_D30,30,0,101192.0886925884,300002,6249,13.1968
GA,F5_Rastrigin_D30,30,1,113050.65725878454,300002,6249,13.3511
GA,F5_Rastrigin_D30,30,2,101792.65295587956,300002,6249,998.3789
GA,F5_Rastrigin_D30,30,3,124169.09009316585,300002,6249,13.1846
GA,F5_Rastrigin_D30,30,4,113892.49260241068,300002,6249,13.2869
GA,F5_Rastrigin_D30,30,5,96022.24480983296,300002,6249,13.2387
GA,F5_Rastrigin_D30,30,6,107335.16722453579,300002,6249,13.5046
GA,F5_Rastrigin_D30,30,7,105064.88240445386,300002,6249,415.9276
GA,F5_Rastrigin_D30,30,8,94836.20250179559,300002,6249,13.0813
GA,F5_Rastrigin_D30,30,9,100293.60591102747,300002,6249,13.3324
GA,F5_Rastrigin_D30,30,10,104838.8942994486,300002,6249,972.1364
GA,F5_Rastrigin_D30,30,11,107621.9807680261,300002,6249,13.1314
GA,F5_Rastrigin_D30,30,12,92176.96116392463,300002,6249,13.1607
GA,F5_Rastrigin_D30,30,13,107344.42151024214,300002,6249,13.6032
GA,F5_Rastrigin_D30,30,14,89279.18988745882,300002,6249,1011.1476
RCOA,F9_Levy_D30,30,0,3.2261664759585446e-29,300012,7803,4.6780
RCOA,F9_Levy_D30,30,1,2.2273410438581127e-30,300021,8078,4.8037
RCOA,F9_Levy_D30,30,2,1.0090003368466377e-21,300023,6027,4.2115
RCOA,F9_Levy_D30,30,3,3.7568722391104084e-35,300017,9198,4.9569
RCOA,F9_Levy_D30,30,4,3.4467783126545124e-27,300032,7322,4.5138
RCOA,F9_Levy_D30,30,5,8.291560284565062e-33,300020,8643,4.8612
RCOA,F9_Levy_D30,30,6,3.273252126737136e-23,300018,6380,4.3514
RCOA,F9_Levy_D30,30,7,3.620552989819539e-27,300034,7317,851.5862
RCOA,F9_Levy_D30,30,8,3.81340492653825e-35,300001,9196,5.2693
RCOA,F9_Levy_D30,30,9,3.8314617484740587e-31,300017,8259,4.8251
RCOA,F9_Levy_D30,30,10,2.2219372545670115e-33,300004,8789,4.8775
RCOA,F9_Levy_D30,30,11,2.5996516465575415e-31,300002,8299,4.9286
RCOA,F9_Levy_D30,30,12,2.3158228037133571e-29,300018,7837,4.6967
RCOA,F9_Levy_D30,30,13,6.217675345004541e-32,300034,8446,4.8572
RCOA,F9_Levy_D30,30,14,1.600132516477442e-24,300030,6690,4.4051
PSO,F9_Levy_D30,30,0,5412.014974417084,300000,5999,4.5518
PSO,F9_Levy_D30,30,1,5275.252805337257,300000,5999,4.5705
PSO,F9_Levy_D30,30,2,2882.7069534517486,300000,5999,4.6594
PSO,F9_Levy_D30,30,3,4568.805895149229,300000,5999,4.6411
PSO,F9_Levy_D30,30,4,4511.329460710202,300000,5999,4.6136
PSO,F9_Levy_D30,30,5,3787.466092998107,300000,5999,956.4407
PSO,F9_Levy_D30,30,6,4047.2415818215563,300000,5999,4.7051
PSO,F9_Levy_D30,30,7,9757.039530896054,300000,5999,4.5875
PSO,F9_Levy_D30,30,8,6369.982143051729,300000,5999,4.5818
PSO,F9_Levy_D30,30,9,1260.388934128696,300000,5999,4.5717
PSO,F9_Levy_D30,30,10,3632.925300539517,300000,5999,4.6729
PSO,F9_Levy_D30,30,11,4404.2656950969595,300000,5999,4.8349
PSO,F9_Levy_D30,30,12,4026.531243235061,300000,5999,4.6519
PSO,F9_Levy_D30,30,13,5958.0118916503225,300000,5999,4.7999
PSO,F9_Levy_D30,30,14,3172.4187847189824,300000,5999,4.7190
DE,F9_Levy_D30,30,0,24552.137913214912,300000,5999,6.7953
DE,F9_Levy_D30,30,1,20800.09764539149,300000,5999,7.0607
DE,F9_Levy_D30,30,2,11151.209640620818,300000,5999,7.4501
DE,F9_Levy_D30,30,3,25578.65009403866,300000,5999,6.9748
DE,F9_Levy_D30,30,4,18593.71730026607,300000,5999,6.9276
DE,F9_Levy_D30,30,5,36330.267726365826,300000,5999,7.0143
DE,F9_Levy_D30,30,6,26076.833972645654,300000,5999,7.0042
DE,F9_Levy_D30,30,7,30447.50882343052,300000,5999,6.9547
DE,F9_Levy_D30,30,8,18451.608890858704,300000,5999,6.9286
DE,F9_Levy_D30,30,9,26284.36674269284,300000,5999,6.9557
DE,F9_Levy_D30,30,10,22666.630212917127,300000,5999,6.9273
DE,F9_Levy_D30,30,11,17304.38320898766,300000,5999,7.3196
DE,F9_Levy_D30,30,12,24952.837554399935,300000,5999,7.0358
DE,F9_Levy_D30,30,13,33029.00532420972,300000,5999,6.9725
DE,F9_Levy_D30,30,14,28561.912204955395,300000,5999,6.9051
GA,F9_Levy_D30,30,0,24552.137913214912,300002,6249,980.7960
GA,F9_Levy_D30,30,1,20800.09764539149,300002,6249,14.5570
GA,F9_Levy_D30,30,2,25938.78966801704,300002,6249,14.5616
GA,F9_Levy_D30,30,3,30319.120749134065,300002,6249,952.7526
GA,F9_Levy_D30,30,4,18593.71730026607,300002,6249,14.3004
GA,F9_Levy_D30,30,5,36330.267726365826,300002,6249,14.3341
GA,F9_Levy_D30,30,6,29496.214232154583,300002,6249,1060.3526
GA,F9_Levy_D30,30,7,35722.820273677986,300002,6249,14.9407
GA,F9_Levy_D30,30,8,30046.17083156529,300002,6249,14.3485
GA,F9_Levy_D30,30,9,26823.685352392447,300002,6249,14.5889
GA,F9_Levy_D30,30,10,24523.558969135865,300002,6249,930.4561
GA,F9_Levy_D30,30,11,17304.38320898766,300002,6249,14.3950
GA,F9_Levy_D30,30,12,24952.837554399935,300002,6249,14.5175
GA,F9_Levy_D30,30,13,33029.00532420972,300002,6249,923.1497
GA,F9_Levy_D30,30,14,28561.912204955395,300002,6249,14.5218
RCOA,F12_Ackley_D30,30,0,7.23556963481147e-54,300006,13247,5.0947
RCOA,F12_Ackley_D30,30,1,7.23556963481147e-54,300006,13247,5.2597
RCOA,F12_Ackley_D30,30,2,7.23556963481147e-54,300006,13247,5.1400
RCOA,F12_Ackley_D30,30,3,7.23556963481147e-54,300006,13247,5.2016
RCOA,F12_Ackley_D30,30,4,7.23556963481147e-54,300006,13247,5.2072
RCOA,F12_Ackley_D30,30,5,7.23556963481147e-54,300006,13247,5.2512
RCOA,F12_Ackley_D30,30,6,7.23556963481147e-54,300006,13247,5.2051
RCOA,F12_Ackley_D30,30,7,7.23556963481147e-54,300006,13247,5.3315
RCOA,F12_Ackley_D30,30,8,7.23556963481147e-54,300006,13247,5.2361
RCOA,F12_Ackley_D30,30,9,7.23556963481147e-54,300006,13247,5.4247
RCOA,F12_Ackley_D30,30,10,7.23556963481147e-54,300006,13247,5.4979
RCOA,F12_Ackley_D30,30,11,7.23556963481147e-54,300006,13247,5.3657
RCOA,F12_Ackley_D30,30,12,7.23556963481147e-54,300006,13247,5.3529
RCOA,F12_Ackley_D30,30,13,7.23556963481147e-54,300006,13247,5.3177
RCOA,F12_Ackley_D30,30,14,7.23556963481147e-54,300006,13247,5.4209
PSO,F12_Ackley_D30,30,0,21.042775514841576,300000,5999,3.9730
PSO,F12_Ackley_D30,30,1,21.1031864603434,300000,5999,3.9340
PSO,F12_Ackley_D30,30,2,21.09750754252738,300000,5999,3.9844
PSO,F12_Ackley_D30,30,3,20.836751339708744,300000,5999,3.9069
PSO,F12_Ackley_D30,30,4,20.443961362642582,300000,5999,3.9832
PSO,F12_Ackley_D30,30,5,21.12318497288512,300000,5999,3.9259
PSO,F12_Ackley_D30,30,6,21.047326980748437,300000,5999,3.9349
PSO,F12_Ackley_D30,30,7,21.008921048866412,300000,5999,3.9591
PSO,F12_Ackley_D30,30,8,20.92851469694362,300000,5999,4.0798
PSO,F12_Ackley_D30,30,9,20.77535937215753,300000,5999,4.0004
PSO,F12_Ackley_D30,30,10,20.999178057267002,300000,5999,4.7094
PSO,F12_Ackley_D30,30,11,20.793545045205413,300000,5999,3.9832
PSO,F12_Ackley_D30,30,12,21.031094123115277,300000,5999,3.9719
PSO,F12_Ackley_D30,30,13,20.804780824650376,300000,5999,3.9440
PSO,F12_Ackley_D30,30,14,21.083549893470938,300000,5999,3.9543
DE,F12_Ackley_D30,30,0,21.37190619122261,300000,5999,6.1634
DE,F12_Ackley_D30,30,1,21.338297635712845,300000,5999,6.1890
DE,F12_Ackley_D30,30,2,21.293684774073643,300000,5999,6.1457
DE,F12_Ackley_D30,30,3,21.304930117749322,300000,5999,6.1526
DE,F12_Ackley_D30,30,4,21.414765036417982,300000,5999,943.3775
DE,F12_Ackley_D30,30,5,21.251670470056922,300000,5999,6.1040
DE,F12_Ackley_D30,30,6,21.292631420784712,300000,5999,5.9101
DE,F12_Ackley_D30,30,7,21.333804110055816,300000,5999,5.9034
DE,F12_Ackley_D30,30,8,21.321196593155584,300000,5999,5.8799
DE,F12_Ackley_D30,30,9,21.41377897831447,300000,5999,5.9329
DE,F12_Ackley_D30,30,10,21.399520669990274,300000,5999,5.9667
DE,F12_Ackley_D30,30,11,21.26972825901452,300000,5999,6.0086
DE,F12_Ackley_D30,30,12,21.206638207792583,300000,5999,5.9854
DE,F12_Ackley_D30,30,13,21.143683802543233,300000,5999,6.0793
DE,F12_Ackley_D30,30,14,21.401257619179102,300000,5999,6.1391
GA,F12_Ackley_D30,30,0,21.37190619122261,300002,6249,1035.0209
GA,F12_Ackley_D30,30,1,21.338297635712845,300002,6249,14.5151
GA,F12_Ackley_D30,30,2,21.293684774073643,300002,6249,14.2871
GA,F12_Ackley_D30,30,3,21.368373144828468,300002,6249,509.2165
GA,F12_Ackley_D30,30,4,21.381108374484352,300002,6249,13.8579
GA,F12_Ackley_D30,30,5,21.251670470056922,300002,6249,14.0253
GA,F12_Ackley_D30,30,6,21.292631420784712,300002,6249,14.3796
GA,F12_Ackley_D30,30,7,21.38570586312028,300002,6249,14.3211
GA,F12_Ackley_D30,30,8,21.375161946764386,300002,6249,14.3751
GA,F12_Ackley_D30,30,9,21.41377897831447,300002,6249,14.2798
GA,F12_Ackley_D30,30,10,21.399520669990274,300002,6249,14.2396
GA,F12_Ackley_D30,30,11,21.34425136634244,300002,6249,14.2750
GA,F12_Ackley_D30,30,12,21.206638207792583,300002,6249,14.2516
GA,F12_Ackley_D30,30,13,21.394794258741204,300002,6249,15.0819
GA,F12_Ackley_D30,30,14,21.401257619179102,300002,6249,14.3302
RCOA,F14_HappyCat_D30,30,0,2.0179107224104116e-20,300013,5408,3.2448
RCOA,F14_HappyCat_D30,30,1,2.0179107224104116e-20,300013,5408,17.2600
RCOA,F14_HappyCat_D30,30,2,2.0179107224104116e-20,300013,5408,3.2075
RCOA,F14_HappyCat_D30,30,3,2.0179107224104116e-20,300013,5408,3.2069
RCOA,F14_HappyCat_D30,30,4,2.0179107224104116e-20,300013,5408,3.2140
RCOA,F14_HappyCat_D30,30,5,2.0179107224104116e-20,300013,5408,3.2184
RCOA,F14_HappyCat_D30,30,6,2.0179107224104116e-20,300016,5408,3.2017
RCOA,F14_HappyCat_D30,30,7,1.948062286576641e-20,300001,5412,3.3622
RCOA,F14_HappyCat_D30,30,8,2.0179107224104116e-20,300013,5408,3.2268
RCOA,F14_HappyCat_D30,30,9,2.0179107224104116e-20,300013,5408,3.2215
RCOA,F14_HappyCat_D30,30,10,2.0179107224104116e-20,300019,5408,3.2290
RCOA,F14_HappyCat_D30,30,11,2.0179107224104116e-20,300013,5408,3.2264
RCOA,F14_HappyCat_D30,30,12,2.0179107224104116e-20,300013,5408,3.1941
RCOA,F14_HappyCat_D30,30,13,2.0179107224104116e-20,300013,5408,3.2600
RCOA,F14_HappyCat_D30,30,14,2.0179107224104116e-20,300013,5408,3.2356
PSO,F14_HappyCat_D30,30,0,78.74274748007136,300000,5999,17.9319
PSO,F14_HappyCat_D30,30,1,257.9648459916335,300000,5999,3.6765
PSO,F14_HappyCat_D30,30,2,154.70956713174547,300000,5999,3.6763
PSO,F14_HappyCat_D30,30,3,80.1015798387386,300000,5999,3.7129
PSO,F14_HappyCat_D30,30,4,118.55885977048801,300000,5999,3.7003
PSO,F14_HappyCat_D30,30,5,71.79694879383408,300000,5999,3.6913
PSO,F14_HappyCat_D30,30,6,200.72317807395197,300000,5999,3.6787
PSO,F14_HappyCat_D30,30,7,226.23321676738556,300000,5999,3.6582
PSO,F14_HappyCat_D30,30,8,179.30011363966457,300000,5999,3.7333
PSO,F14_HappyCat_D30,30,9,156.22278005404215,300000,5999,3.7909
PSO,F14_HappyCat_D30,30,10,88.0040165845601,300000,5999,3.7112
PSO,F14_HappyCat_D30,30,11,66.03507332905043,300000,5999,3.7492
PSO,F14_HappyCat_D30,30,12,130.25355276606655,300000,5999,3.7248
PSO,F14_HappyCat_D30,30,13,134.29666836157676,300000,5999,915.7432
PSO,F14_HappyCat_D30,30,14,186.32083277310738,300000,5999,3.5447
DE,F14_HappyCat_D30,30,0,1550.6076439647754,300000,5999,5.6121
DE,F14_HappyCat_D30,30,1,1525.3667239252156,300000,5999,5.5709
DE,F14_HappyCat_D30,30,2,1310.3237853384585,300000,5999,5.6544
DE,F14_HappyCat_D30,30,3,1088.6026094655697,300000,5999,5.6130
DE,F14_HappyCat_D30,30,4,1303.9905488801887,300000,5999,5.7107
DE,F14_HappyCat_D30,30,5,1231.1446169689134,300000,5999,5.7698
DE,F14_HappyCat_D30,30,6,1609.1526213418435,300000,5999,5.8281
DE,F14_HappyCat_D30,30,7,1447.421515613776,300000,5999,5.8963
DE,F14_HappyCat_D30,30,8,1512.7026703724187,300000,5999,5.8419
DE,F14_HappyCat_D30,30,9,1423.3190523720343,300000,5999,5.9224
DE,F14_HappyCat_D30,30,10,1415.1985892647187,300000,5999,5.8834
DE,F14_HappyCat_D30,30,11,1230.7350653948688,300000,5999,5.9185
DE,F14_HappyCat_D30,30,12,1073.9358479704501,300000,5999,5.9132
DE,F14_HappyCat_D30,30,13,1636.6676111100387,300000,5999,5.8710
DE,F14_HappyCat_D30,30,14,1459.5418870822662,300000,5999,5.8805
GA,F14_HappyCat_D30,30,0,1550.6076439647754,300002,6249,14.3032
GA,F14_HappyCat_D30,30,1,1525.3667239252156,300002,6249,14.3497
GA,F14_HappyCat_D30,30,2,1542.4647417648368,300002,6249,14.3025
GA,F14_HappyCat_D30,30,3,1668.6365533043452,300002,6249,14.1881
GA,F14_HappyCat_D30,30,4,1303.9905488801887,300002,6249,14.3230
GA,F14_HappyCat_D30,30,5,1231.1446169689134,300002,6249,15.2012
GA,F14_HappyCat_D30,30,6,1609.1526213418435,300002,6249,14.3931
GA,F14_HappyCat_D30,30,7,1562.1665887891904,300002,6249,14.2667
GA,F14_HappyCat_D30,30,8,1654.9932472460505,300002,6249,14.2481
GA,F14_HappyCat_D30,30,9,1576.7295439351026,300002,6249,14.3471
GA,F14_HappyCat_D30,30,10,1415.1985892647187,300002,6249,14.2663
GA,F14_HappyCat_D30,30,11,1230.7350653948688,300002,6249,14.3281
GA,F14_HappyCat_D30,30,12,1458.595405076526,300002,6249,14.3225
GA,F14_HappyCat_D30,30,13,1781.6570394210585,300002,6249,14.3619
GA,F14_HappyCat_D30,30,14,1459.5418870822662,300002,6249,14.2831
RCOA,F18_Hybrid 1_D30,30,0,5.078324764379928e-44,300005,12848,6.5520
RCOA,F18_Hybrid 1_D30,30,1,1.5936793590174042e-43,300018,12731,6.4899
RCOA,F18_Hybrid 1_D30,30,2,1.590095258558398e-45,300015,13198,6.5616
RCOA,F18_Hybrid 1_D30,30,3,1.6589617241415784e-45,300019,13197,6.5821
RCOA,F18_Hybrid 1_D30,30,4,1.673913895360943e-45,300011,13198,6.5821
RCOA,F18_Hybrid 1_D30,30,5,3.6092997928126614e-42,300018,12404,6.5750
RCOA,F18_Hybrid 1_D30,30,6,1.6554414638510178e-45,300015,13198,6.6731
RCOA,F18_Hybrid 1_D30,30,7,4.66429657465794e-44,300019,12848,6.4948
RCOA,F18_Hybrid 1_D30,30,8,1.3088442481915679e-43,300015,12729,6.5184
RCOA,F18_Hybrid 1_D30,30,9,1.5879185489125817e-43,300010,12731,6.5193
RCOA,F18_Hybrid 1_D30,30,10,1.2165000516592977e-45,300013,13229,6.5772
RCOA,F18_Hybrid 1_D30,30,11,4.1067603980531666e-42,300023,12405,6.4425
RCOA,F18_Hybrid 1_D30,30,12,1.687311828870834e-45,300009,13198,6.5692
RCOA,F18_Hybrid 1_D30,30,13,3.7579194233399814e-42,300017,12405,6.4234
RCOA,F18_Hybrid 1_D30,30,14,1.0003593178984444e-41,300000,12295,6.5545
PSO,F18_Hybrid 1_D30,30,0,12071.404367834479,300000,5999,5.1873
PSO,F18_Hybrid 1_D30,30,1,28.93487187664386,300000,5999,5.1835
PSO,F18_Hybrid 1_D30,30,2,17.93360349856144,300000,5999,5.2322
PSO,F18_Hybrid 1_D30,30,3,10020.89950585007,300000,5999,5.2102
PSO,F18_Hybrid 1_D30,30,4,30.890211517833144,300000,5999,5.1954
PSO,F18_Hybrid 1_D30,30,5,14.931835156699403,300000,5999,5.1294
PSO,F18_Hybrid 1_D30,30,6,14.945983193686931,300000,5999,906.5652
PSO,F18_Hybrid 1_D30,30,7,20.90066581502432,300000,5999,5.0333
PSO,F18_Hybrid 1_D30,30,8,10011.744409957802,300000,5999,4.9481
PSO,F18_Hybrid 1_D30,30,9,30009.955127261008,300000,5999,4.9911
PSO,F18_Hybrid 1_D30,30,10,31451.70204742284,300000,5999,4.9320
PSO,F18_Hybrid 1_D30,30,11,27.863970909355825,300000,5999,5.0785
PSO,F18_Hybrid 1_D30,30,12,35.82603836224032,300000,5999,5.0272
PSO,F18_Hybrid 1_D30,30,13,13975.365469646242,300000,5999,5.0118
PSO,F18_Hybrid 1_D30,30,14,27.869316958708634,300000,5999,5.0296
DE,F18_Hybrid 1_D30,30,0,3.497869851390394,300000,5999,923.4309
DE,F18_Hybrid 1_D30,30,1,5.040578314995908,300000,5999,7.0788
DE,F18_Hybrid 1_D30,30,2,4.783808273149564,300000,5999,7.0850
DE,F18_Hybrid 1_D30,30,3,10.1696109727701,300000,5999,7.0812
DE,F18_Hybrid 1_D30,30,4,6.913994821713498,300000,5999,7.1185
DE,F18_Hybrid 1_D30,30,5,7.966512543327374,300000,5999,7.2943
DE,F18_Hybrid 1_D30,30,6,7.187677959465375,300000,5999,7.3321
DE,F18_Hybrid 1_D30,30,7,7.249253344008868,300000,5999,1069.9523
DE,F18_Hybrid 1_D30,30,8,15.362639341180005,300000,5999,7.1239
DE,F18_Hybrid 1_D30,30,9,5.8410555804172,300000,5999,7.0966
DE,F18_Hybrid 1_D30,30,10,5.397835838910412,300000,5999,7.1554
DE,F18_Hybrid 1_D30,30,11,3.5159514388518147,300000,5999,7.1915
DE,F18_Hybrid 1_D30,30,12,5.002583400058934,300000,5999,7.2674
DE,F18_Hybrid 1_D30,30,13,8.131033969963891,300000,5999,956.1752
DE,F18_Hybrid 1_D30,30,14,6.26630126258439,300000,5999,7.0787
GA,F18_Hybrid 1_D30,30,0,5423.467158073812,300002,6249,14.0314
GA,F18_Hybrid 1_D30,30,1,3258.535686982163,300002,6249,18.6757
GA,F18_Hybrid 1_D30,30,2,2900.0863092216014,300002,6249,21.8845
GA,F18_Hybrid 1_D30,30,3,1825.8085006783733,300002,6249,16.0397
GA,F18_Hybrid 1_D30,30,4,7547.225383793408,300002,6249,15.9036
GA,F18_Hybrid 1_D30,30,5,1148.5500703947166,300002,6249,15.6949
GA,F18_Hybrid 1_D30,30,6,2500.519285844834,300002,6249,16.0041
GA,F18_Hybrid 1_D30,30,7,3815.660298699603,300002,6249,15.9717
GA,F18_Hybrid 1_D30,30,8,1728.2795285223717,300002,6249,15.7476
GA,F18_Hybrid 1_D30,30,9,2441.4915895301397,300002,6249,16.0630
GA,F18_Hybrid 1_D30,30,10,3758.3426548740895,300002,6249,17.1547
GA,F18_Hybrid 1_D30,30,11,2036.9166710128927,300002,6249,15.7003
GA,F18_Hybrid 1_D30,30,12,2602.9748421796094,300002,6249,15.7047
GA,F18_Hybrid 1_D30,30,13,1852.1105104209498,300002,6249,15.7821
GA,F18_Hybrid 1_D30,30,14,2571.717044907574,300002,6249,15.8415
RCOA,F21_Composition 1_D30,30,0,1.268348286704901e-06,300051,2618,8.6765
RCOA,F21_Composition 1_D30,30,1,3.024673199694693e-17,300033,5123,9.3516
RCOA,F21_Composition 1_D30,30,2,3.739258516354985e-07,300064,2741,8.6736
RCOA,F21_Composition 1_D30,30,3,1.2115099107818827e-06,300040,2626,8.7553
RCOA,F21_Composition 1_D30,30,4,1.1370140300920085e-06,300004,2630,8.6240
RCOA,F21_Composition 1_D30,30,5,1.1847975349328448e-06,300012,2623,8.9029
RCOA,F21_Composition 1_D30,30,6,0.0004231452464613116,300098,2029,8.6601
RCOA,F21_Composition 1_D30,30,7,4.236459605322843e-06,300060,2495,8.8379
RCOA,F21_Composition 1_D30,30,8,1.0203241005500335e-06,300008,2642,8.8897
RCOA,F21_Composition 1_D30,30,9,5.204826260974248e-05,300010,2238,9.0289
RCOA,F21_Composition 1_D30,30,10,1.8558949444448413e-06,300055,2579,8.8200
RCOA,F21_Composition 1_D30,30,11,0.008969591806233563,300015,1714,8.7055
RCOA,F21_Composition 1_D30,30,12,1.9111697561243567e-06,300042,2577,8.9485
RCOA,F21_Composition 1_D30,30,13,3.024673199694693e-17,300033,5123,9.4403
RCOA,F21_Composition 1_D30,30,14,8.644702042664625e-05,300076,2187,8.5788
PSO,F21_Composition 1_D30,30,0,3471.473076197433,300000,5999,10.0756
PSO,F21_Composition 1_D30,30,1,26458.018715274935,300000,5999,9.9143
PSO,F21_Composition 1_D30,30,2,16116.027601670688,300000,5999,9.9312
PSO,F21_Composition 1_D30,30,3,15702.188611320174,300000,5999,10.4433
PSO,F21_Composition 1_D30,30,4,13369.623759635788,300000,5999,10.0117
PSO,F21_Composition 1_D30,30,5,16720.86246654505,300000,5999,10.0407
PSO,F21_Composition 1_D30,30,6,16853.35498727834,300000,5999,10.0069
PSO,F21_Composition 1_D30,30,7,16528.100203853974,300000,5999,9.9368
PSO,F21_Composition 1_D30,30,8,27790.575867850323,300000,5999,10.4501
PSO,F21_Composition 1_D30,30,9,13442.510069390242,300000,5999,10.0444
PSO,F21_Composition 1_D30,30,10,7850.180770601209,300000,5999,10.1192
PSO,F21_Composition 1_D30,30,11,14841.508601571244,300000,5999,10.1922
PSO,F21_Composition 1_D30,30,12,12645.799682794168,300000,5999,10.0434
PSO,F21_Composition 1_D30,30,13,14479.946485376275,300000,5999,9.9621
PSO,F21_Composition 1_D30,30,14,15762.247317486375,300000,5999,10.0342
DE,F21_Composition 1_D30,30,0,4501.244082869402,300000,5999,13.0343
DE,F21_Composition 1_D30,30,1,81387.3390489644,300000,5999,12.7101
DE,F21_Composition 1_D30,30,2,110764.69402974678,300000,5999,12.6640
